transaction_id,customer_id,amount,payment_method,bank,card_type,hour_of_day,day_of_week,is_weekend,customer_tenure_days,prior_failed_attempts_30d,network_latency_ms,retry_attempt_number,device_type,failure_reason,failed,retry_success
17356,4481,1460.44,card,ICICI,debit,2,2,0,203,0,357.9,3,mobile,no_failure,0,
17357,5436,1140.77,upi,SBI,credit,23,6,1,14,0,78.0,1,mobile,no_failure,0,
17358,5174,2628.09,upi,IDFC,debit,14,1,0,384,0,114.6,2,desktop,no_failure,0,
17359,4465,271.25,card,HDFC,debit,19,2,0,1397,0,185.1,1,mobile,no_failure,0,
17360,4624,680.28,card,KOTAK,credit,2,0,0,947,0,165.2,2,desktop,no_failure,0,
17361,1251,1246.91,card,ICICI,debit,17,2,0,1228,2,131.5,1,desktop,invalid_otp,1,1.0
17362,905,3012.0,card,KOTAK,debit,5,1,0,602,0,109.6,1,mobile,no_failure,0,
17363,2542,904.43,card,AXIS,credit,20,0,0,1302,0,781.0,2,mobile,bank_server_error,1,1.0
17364,4054,621.16,card,YES,credit,4,2,0,212,2,171.1,2,mobile,expired_card,1,0.0
17365,4121,193.61,card,HDFC,debit,6,6,1,501,0,296.3,3,desktop,bank_server_error,1,1.0
17366,5178,561.44,upi,HDFC,debit,16,0,0,1086,2,100.3,1,mobile,no_failure,0,
17367,2057,217.44,upi,KOTAK,credit,3,3,0,519,1,195.5,3,desktop,no_failure,0,
17368,5769,854.58,upi,HDFC,debit,19,1,0,1369,2,46.8,2,mobile,no_failure,0,
17369,2994,2073.53,card,IDFC,prepaid,4,5,1,1081,2,384.9,2,mobile,bank_server_error,1,1.0
17370,1642,1826.34,upi,HDFC,debit,5,6,1,30,0,68.3,2,desktop,no_failure,0,
17371,4902,2146.93,card,SBI,debit,21,2,0,791,0,144.5,2,mobile,no_failure,0,
17372,850,478.72,card,IDFC,debit,17,5,1,517,1,408.6,3,mobile,bank_server_error,1,1.0
17373,2702,338.32,wallet,AXIS,credit,1,4,0,743,0,154.3,2,desktop,no_failure,0,
17374,5206,1757.13,card,IDFC,credit,14,1,0,192,1,133.9,2,mobile,no_failure,0,
17375,5140,2482.54,card,YES,credit,17,4,0,708,0,179.8,2,desktop,expired_card,1,1.0
17376,1710,1381.15,card,SBI,credit,5,0,0,536,0,135.3,2,mobile,no_failure,0,
17377,1111,1854.75,wallet,IDFC,credit,1,2,0,1365,0,179.3,3,mobile,no_failure,0,
17378,213,1311.88,card,KOTAK,credit,20,2,0,1027,0,157.6,3,mobile,no_failure,0,
17379,596,954.37,upi,KOTAK,credit,7,1,0,1439,0,133.5,3,mobile,no_failure,0,
17380,5501,1085.75,upi,YES,credit,12,0,0,223,1,688.0,1,mobile,bank_server_error,1,1.0
17381,5223,2453.9,netbanking,HDFC,debit,16,3,0,264,0,371.1,1,desktop,no_failure,0,
17382,3373,1295.05,netbanking,SBI,prepaid,8,0,0,15,1,693.0,1,mobile,bank_server_error,1,1.0
17383,3800,2435.9,card,SBI,credit,1,5,1,165,0,457.2,2,mobile,no_failure,0,
17384,2178,1538.89,card,ICICI,credit,13,5,1,1246,1,86.2,3,desktop,no_failure,0,
17385,1280,842.52,netbanking,SBI,credit,17,4,0,770,1,274.3,3,mobile,risk_declined,1,0.0
17386,77,1935.8,card,IDFC,credit,18,6,1,1247,0,195.0,1,mobile,no_failure,0,
17387,4479,1329.83,netbanking,HDFC,debit,13,5,1,155,1,168.3,3,mobile,no_failure,0,
17388,236,2835.69,card,ICICI,debit,3,3,0,536,0,285.8,2,desktop,no_failure,0,
17389,700,697.85,card,AXIS,credit,17,4,0,1015,1,58.8,1,mobile,no_failure,0,
17390,5283,221.6,card,AXIS,debit,2,5,1,1357,2,174.8,3,mobile,insufficient_funds,1,0.0
17391,3885,2080.73,wallet,IDFC,prepaid,23,1,0,150,1,298.6,2,mobile,no_failure,0,
17392,3264,3247.96,card,KOTAK,credit,1,2,0,11,1,196.9,3,desktop,insufficient_funds,1,0.0
17393,1456,2478.82,upi,IDFC,debit,2,0,0,181,1,108.3,1,mobile,invalid_otp,1,1.0
17394,998,3429.84,upi,SBI,credit,2,6,1,634,0,323.4,1,mobile,no_failure,0,
17395,3110,3926.52,card,IDFC,debit,2,3,0,659,0,109.4,2,mobile,insufficient_funds,1,1.0
17396,2390,1194.09,card,AXIS,credit,23,5,1,619,2,278.6,3,desktop,no_failure,0,
17397,3560,583.61,card,HDFC,credit,14,2,0,462,0,220.2,3,mobile,no_failure,0,
17398,1102,73.7,card,YES,credit,16,5,1,509,0,81.3,2,mobile,no_failure,0,
17399,1543,245.84,wallet,ICICI,debit,8,1,0,155,1,50.9,1,mobile,no_failure,0,
17400,753,2015.63,card,YES,credit,16,1,0,420,0,213.0,1,desktop,no_failure,0,
17401,2830,266.12,card,IDFC,debit,0,0,0,233,1,399.0,1,mobile,bank_server_error,1,1.0
17402,1842,1659.08,card,YES,credit,13,4,0,413,0,124.2,1,mobile,no_failure,0,
17403,1490,2114.32,upi,SBI,credit,14,0,0,227,1,163.5,2,mobile,no_failure,0,
17404,3663,1423.62,upi,ICICI,credit,8,6,1,379,0,216.1,2,mobile,no_failure,0,
17405,3316,1068.3,card,HDFC,debit,14,2,0,1052,0,239.5,1,mobile,no_failure,0,
17406,1400,665.96,card,ICICI,debit,4,6,1,1068,2,294.8,3,mobile,bank_server_error,1,1.0
17407,4660,3587.85,upi,AXIS,credit,13,6,1,1057,1,73.6,3,mobile,no_failure,0,
17408,2291,663.58,wallet,ICICI,debit,1,6,1,1330,0,178.3,3,mobile,no_failure,0,
17409,2276,1073.87,upi,YES,debit,4,6,1,1427,1,130.2,1,mobile,invalid_otp,1,1.0
17410,3186,975.08,card,AXIS,credit,14,6,1,1481,0,248.0,3,mobile,no_failure,0,
17411,927,2209.98,netbanking,KOTAK,credit,23,1,0,1075,1,68.3,1,mobile,no_failure,0,
17412,2800,1536.79,card,ICICI,debit,7,2,0,752,0,108.7,1,mobile,no_failure,0,
17413,3882,434.07,upi,IDFC,credit,8,0,0,616,0,241.7,1,mobile,bank_server_error,1,1.0
17414,858,2374.18,card,IDFC,credit,17,1,0,606,0,114.0,2,desktop,no_failure,0,
17415,3766,662.57,netbanking,KOTAK,debit,1,5,1,700,1,172.7,3,mobile,insufficient_funds,1,0.0
17416,260,1680.32,card,YES,debit,16,1,0,1382,0,534.6,1,desktop,bank_server_error,1,1.0
17417,4023,3379.47,upi,KOTAK,credit,9,3,0,572,0,276.3,3,mobile,no_failure,0,
17418,237,806.39,card,IDFC,credit,22,3,0,1164,0,281.9,1,mobile,no_failure,0,
17419,1167,844.65,card,SBI,credit,13,4,0,963,1,187.3,2,mobile,no_failure,0,
17420,2334,1194.55,card,ICICI,debit,4,5,1,662,1,249.2,2,desktop,no_failure,0,
17421,4097,1228.56,netbanking,AXIS,credit,11,5,1,147,1,100.8,2,mobile,no_failure,0,
17422,4791,1581.3,card,KOTAK,credit,22,2,0,525,0,46.2,3,desktop,no_failure,0,
17423,3126,1959.91,card,YES,credit,1,4,0,1397,1,472.1,2,mobile,bank_server_error,1,1.0
17424,875,629.26,card,IDFC,credit,11,1,0,146,1,114.3,2,mobile,no_failure,0,
17425,2583,1331.75,card,HDFC,debit,12,5,1,1117,2,279.8,3,mobile,no_failure,0,
17426,5246,540.23,card,AXIS,credit,18,0,0,324,0,59.6,1,mobile,no_failure,0,
17427,602,2145.17,card,KOTAK,debit,16,0,0,681,2,423.6,2,mobile,bank_server_error,1,1.0
17428,4770,2753.42,upi,AXIS,credit,0,2,0,1464,0,97.4,3,desktop,no_failure,0,
17429,2572,968.86,card,HDFC,credit,8,0,0,490,0,109.2,3,mobile,no_failure,0,
17430,27,1482.53,upi,HDFC,credit,17,1,0,1197,1,304.7,3,mobile,no_failure,0,
17431,4630,3254.78,upi,YES,debit,20,2,0,1299,2,75.5,1,desktop,no_failure,0,
17432,179,1756.14,upi,IDFC,credit,8,6,1,641,3,300.4,1,mobile,risk_declined,1,0.0
17433,2464,543.29,card,KOTAK,credit,22,2,0,657,1,334.2,3,mobile,no_failure,0,
17434,1300,316.69,upi,YES,debit,3,6,1,992,1,176.2,1,desktop,invalid_otp,1,1.0
17435,3893,715.65,wallet,AXIS,debit,23,5,1,455,0,296.9,1,desktop,bank_server_error,1,1.0
17436,375,1122.32,upi,IDFC,debit,11,2,0,156,0,245.9,2,mobile,invalid_otp,1,1.0
17437,607,2323.78,upi,SBI,debit,23,3,0,824,1,122.4,2,mobile,no_failure,0,
17438,3542,1045.04,card,ICICI,debit,8,2,0,1433,1,235.6,1,mobile,no_failure,0,
17439,6625,506.17,card,YES,credit,12,4,0,533,0,687.5,1,mobile,bank_server_error,1,1.0
17440,265,1091.24,card,YES,debit,16,1,0,826,1,281.5,1,mobile,no_failure,0,
17441,3071,1140.87,card,IDFC,credit,2,6,1,1323,1,123.3,2,mobile,no_failure,0,
17442,5350,741.88,card,ICICI,credit,5,2,0,1144,0,265.0,1,mobile,no_failure,0,
17443,1938,1051.17,card,HDFC,credit,8,6,1,70,1,343.0,3,mobile,bank_server_error,1,0.0
17444,3286,1496.37,upi,ICICI,debit,14,2,0,975,1,74.8,3,desktop,no_failure,0,
17445,5590,274.79,wallet,IDFC,debit,15,0,0,924,3,115.1,2,mobile,insufficient_funds,1,1.0
17446,4852,1143.09,card,IDFC,prepaid,12,1,0,902,4,395.8,1,desktop,bank_server_error,1,1.0
17447,1955,5457.33,card,KOTAK,debit,22,2,0,1004,1,89.5,1,mobile,no_failure,0,
17448,5004,1712.91,card,HDFC,credit,12,0,0,801,2,269.8,1,mobile,no_failure,0,
17449,4504,2348.18,upi,YES,credit,23,1,0,838,0,155.4,1,mobile,no_failure,0,
17450,3378,3237.6,upi,KOTAK,credit,15,5,1,255,0,272.9,2,mobile,insufficient_funds,1,1.0
17451,2941,3642.83,upi,YES,credit,16,5,1,551,0,286.9,3,mobile,invalid_otp,1,1.0
17452,6168,859.69,netbanking,SBI,debit,20,1,0,757,0,114.6,2,mobile,no_failure,0,
17453,5828,300.02,netbanking,HDFC,debit,9,6,1,623,0,393.0,1,desktop,bank_server_error,1,1.0
17454,6600,2618.08,upi,IDFC,credit,16,5,1,1465,0,165.3,2,mobile,no_failure,0,
17455,4502,1134.19,card,AXIS,credit,9,5,1,688,0,73.9,1,desktop,no_failure,0,
17456,2395,1179.29,card,AXIS,debit,7,6,1,85,1,44.3,2,desktop,no_failure,0,
17457,731,1942.03,card,YES,debit,15,2,0,267,2,233.9,3,desktop,insufficient_funds,1,0.0
17458,839,1349.09,upi,KOTAK,debit,2,3,0,518,0,537.0,1,desktop,bank_server_error,1,1.0
17459,6340,1598.01,netbanking,SBI,credit,15,6,1,829,2,145.1,2,mobile,insufficient_funds,1,1.0
17460,2421,1693.85,upi,YES,debit,15,3,0,1241,0,44.4,2,mobile,no_failure,0,
17461,737,2641.68,netbanking,AXIS,credit,3,1,0,316,0,40.9,3,mobile,insufficient_funds,1,1.0
17462,1489,1819.34,card,SBI,credit,8,1,0,1011,0,300.9,3,mobile,no_failure,0,
17463,140,529.35,upi,AXIS,debit,20,0,0,1432,3,180.8,3,desktop,invalid_otp,1,0.0
17464,3540,519.56,card,IDFC,debit,14,3,0,267,1,222.5,2,desktop,no_failure,0,
17465,3939,797.85,upi,IDFC,prepaid,17,6,1,1037,1,307.6,1,desktop,bank_server_error,1,1.0
17466,2522,1748.62,card,HDFC,credit,1,3,0,236,1,63.5,1,mobile,no_failure,0,
17467,4960,570.47,upi,HDFC,credit,17,1,0,1354,1,89.2,1,mobile,expired_card,1,0.0
17468,3203,570.01,netbanking,HDFC,debit,3,5,1,713,0,47.9,2,desktop,no_failure,0,
17469,6398,1660.75,card,ICICI,debit,12,5,1,390,1,73.2,1,mobile,no_failure,0,
17470,5087,855.5,netbanking,KOTAK,debit,2,2,0,413,3,59.9,1,desktop,insufficient_funds,1,0.0
17471,502,3454.16,card,KOTAK,credit,5,2,0,236,0,387.1,2,mobile,bank_server_error,1,1.0
17472,1827,892.98,upi,AXIS,debit,13,2,0,258,3,166.5,3,desktop,insufficient_funds,1,0.0
17473,5027,2194.62,card,KOTAK,prepaid,9,3,0,961,2,83.0,1,desktop,no_failure,0,
17474,3583,1206.26,card,SBI,debit,22,6,1,1243,1,158.8,3,mobile,no_failure,0,
17475,5021,472.08,upi,ICICI,credit,2,4,0,372,0,322.2,1,desktop,bank_server_error,1,1.0
17476,2234,869.94,card,YES,debit,7,3,0,1085,1,402.0,1,desktop,bank_server_error,1,1.0
17477,255,1270.45,upi,AXIS,credit,8,4,0,372,1,94.8,2,mobile,invalid_otp,1,0.0
17478,5232,882.71,card,YES,credit,9,5,1,644,1,147.6,3,mobile,no_failure,0,
17479,5233,3202.61,card,SBI,credit,11,5,1,964,0,106.6,1,mobile,no_failure,0,
17480,4263,635.64,card,IDFC,credit,15,4,0,256,0,456.2,3,mobile,no_failure,0,
17481,2696,969.33,upi,KOTAK,debit,7,2,0,417,2,107.4,1,mobile,no_failure,0,
17482,57,1804.01,card,ICICI,debit,22,4,0,13,0,305.9,1,desktop,bank_server_error,1,0.0
17483,4852,4156.89,card,KOTAK,debit,22,2,0,1345,1,101.5,3,mobile,no_failure,0,
17484,4400,1988.02,card,YES,debit,2,3,0,217,0,270.1,1,mobile,bank_server_error,1,1.0
17485,4450,1725.25,card,IDFC,prepaid,13,4,0,1054,0,522.8,2,desktop,bank_server_error,1,1.0
17486,1135,2398.86,card,KOTAK,credit,5,1,0,479,0,115.3,2,mobile,expired_card,1,0.0
17487,4874,2846.01,upi,ICICI,debit,9,6,1,571,2,163.0,2,mobile,no_failure,0,
17488,4829,3247.2,upi,YES,debit,4,1,0,392,0,362.0,1,mobile,bank_server_error,1,1.0
17489,5716,1984.94,card,KOTAK,credit,6,4,0,526,1,81.3,1,mobile,no_failure,0,
17490,3782,1560.0,card,KOTAK,credit,19,6,1,412,2,97.5,1,mobile,insufficient_funds,1,1.0
17491,4876,654.56,netbanking,IDFC,prepaid,5,5,1,27,0,188.8,1,mobile,insufficient_funds,1,0.0
17492,2676,1643.6,netbanking,IDFC,debit,22,4,0,328,2,133.2,3,desktop,invalid_otp,1,0.0
17493,4644,3657.96,wallet,HDFC,debit,19,4,0,295,0,506.6,3,mobile,bank_server_error,1,1.0
17494,4626,131.33,upi,YES,credit,2,5,1,116,2,124.6,2,mobile,expired_card,1,0.0
17495,5196,3024.44,card,YES,debit,7,4,0,322,0,202.9,2,mobile,no_failure,0,
17496,5710,1554.69,card,IDFC,credit,18,6,1,120,1,80.0,3,mobile,no_failure,0,
17497,22,2573.59,card,KOTAK,credit,6,1,0,1233,1,272.3,3,desktop,no_failure,0,
17498,5191,2044.14,card,KOTAK,credit,6,1,0,1465,0,201.3,3,mobile,no_failure,0,
17499,5282,1390.12,card,ICICI,prepaid,22,3,0,390,0,438.0,2,mobile,bank_server_error,1,1.0
17500,3635,1552.65,card,SBI,credit,21,6,1,220,2,273.1,2,mobile,risk_declined,1,0.0
17501,3464,2161.48,card,ICICI,debit,17,0,0,205,1,97.3,2,mobile,no_failure,0,
17502,4817,689.75,wallet,SBI,credit,13,2,0,206,0,502.8,2,mobile,bank_server_error,1,1.0
17503,3035,1399.16,card,KOTAK,debit,20,3,0,1075,3,231.5,2,mobile,no_failure,0,
17504,2759,1961.0,card,SBI,credit,20,1,0,194,1,63.1,2,mobile,no_failure,0,
17505,5355,2312.88,card,HDFC,debit,8,3,0,636,0,361.3,1,mobile,no_failure,0,
17506,5259,2157.39,upi,KOTAK,credit,18,1,0,522,0,344.4,3,desktop,no_failure,0,
17507,1380,1114.08,card,SBI,debit,9,6,1,853,2,522.9,2,desktop,bank_server_error,1,1.0
17508,5526,1475.67,upi,SBI,credit,6,5,1,1425,0,171.1,1,desktop,no_failure,0,
17509,2177,518.22,upi,AXIS,debit,7,2,0,1291,1,54.3,2,mobile,no_failure,0,
17510,916,2920.25,netbanking,HDFC,debit,14,4,0,952,1,116.1,1,mobile,no_failure,0,
17511,5855,1685.88,card,YES,credit,6,1,0,1362,0,115.3,1,mobile,no_failure,0,
17512,1587,1470.99,card,HDFC,prepaid,15,6,1,1450,0,594.2,2,mobile,bank_server_error,1,1.0
17513,1353,1465.88,upi,YES,debit,23,5,1,1478,0,304.9,3,mobile,no_failure,0,
17514,1800,1224.85,upi,YES,credit,9,1,0,275,0,192.0,2,mobile,no_failure,0,
17515,3277,2341.31,upi,ICICI,credit,22,6,1,1377,0,48.0,1,desktop,no_failure,0,
17516,1107,1494.23,upi,IDFC,credit,0,2,0,1094,0,48.8,3,mobile,no_failure,0,
17517,1064,645.22,netbanking,AXIS,debit,10,4,0,1121,0,218.8,1,mobile,no_failure,0,
17518,2617,816.78,card,HDFC,debit,14,1,0,120,0,260.8,3,mobile,no_failure,0,
17519,1453,447.37,wallet,ICICI,credit,6,6,1,196,1,131.4,1,mobile,no_failure,0,
17520,1287,3564.15,card,SBI,credit,8,2,0,862,1,60.8,1,desktop,no_failure,0,
17521,6080,1298.87,card,HDFC,credit,1,6,1,969,2,103.7,3,desktop,no_failure,0,
17522,3970,3811.71,card,AXIS,debit,5,2,0,1156,1,107.1,2,mobile,insufficient_funds,1,1.0
17523,93,1605.84,upi,ICICI,debit,14,6,1,1387,1,296.4,1,mobile,no_failure,0,
17524,678,1074.05,upi,YES,credit,1,0,0,178,4,514.0,1,desktop,bank_server_error,1,0.0
17525,5425,1246.8,card,AXIS,debit,4,0,0,542,0,130.3,3,desktop,no_failure,0,
17526,1800,1569.55,netbanking,KOTAK,credit,2,2,0,641,1,57.0,3,mobile,no_failure,0,
17527,1016,661.54,wallet,ICICI,debit,23,6,1,580,0,93.1,1,desktop,no_failure,0,
17528,4436,502.73,upi,IDFC,debit,4,5,1,285,0,159.9,1,desktop,invalid_otp,1,1.0
17529,5586,2727.26,card,KOTAK,credit,19,0,0,751,1,138.4,1,mobile,no_failure,0,
17530,2657,1032.55,upi,KOTAK,debit,0,0,0,618,0,132.1,3,mobile,no_failure,0,
17531,4952,3871.35,upi,IDFC,debit,5,0,0,12,1,99.6,1,mobile,insufficient_funds,1,0.0
17532,2810,2008.24,card,SBI,credit,3,5,1,190,0,74.8,3,mobile,no_failure,0,
17533,726,971.39,card,AXIS,credit,11,5,1,361,0,296.2,3,mobile,no_failure,0,
17534,5319,4825.28,upi,IDFC,prepaid,7,0,0,1167,1,108.1,1,mobile,no_failure,0,
17535,6125,2816.08,netbanking,YES,credit,15,5,1,1447,1,64.8,1,mobile,no_failure,0,
17536,6562,381.48,card,SBI,debit,3,4,0,75,1,692.4,2,mobile,bank_server_error,1,1.0
17537,667,762.85,card,KOTAK,debit,23,1,0,343,0,115.3,2,desktop,no_failure,0,
17538,3767,1159.94,netbanking,ICICI,prepaid,4,1,0,260,0,752.1,2,mobile,bank_server_error,1,1.0
17539,4156,4430.88,upi,HDFC,debit,22,3,0,1437,0,412.9,3,desktop,no_failure,0,
17540,527,263.6,upi,ICICI,credit,8,5,1,24,1,446.4,2,mobile,bank_server_error,1,1.0
17541,6343,1768.27,card,HDFC,credit,19,4,0,756,0,74.9,3,mobile,no_failure,0,
17542,686,5534.37,wallet,SBI,debit,7,1,0,1211,0,664.0,1,desktop,bank_server_error,1,1.0
17543,1792,1218.99,upi,ICICI,debit,16,2,0,913,3,222.5,2,mobile,invalid_otp,1,0.0
17544,6456,1695.6,card,AXIS,credit,18,0,0,252,1,526.1,3,mobile,bank_server_error,1,1.0
17545,3707,1019.97,card,IDFC,credit,14,3,0,578,0,769.2,2,desktop,bank_server_error,1,1.0
17546,4528,743.1,upi,SBI,credit,4,2,0,1124,0,261.6,3,mobile,no_failure,0,
17547,3291,2290.85,card,SBI,credit,17,2,0,1460,1,155.2,2,mobile,no_failure,0,
17548,5016,2334.81,card,YES,debit,10,0,0,834,2,92.9,3,desktop,risk_declined,1,0.0
17549,543,1893.3,upi,SBI,credit,19,2,0,776,0,183.8,3,desktop,expired_card,1,0.0
17550,4504,896.66,netbanking,IDFC,debit,5,0,0,130,1,427.3,3,mobile,bank_server_error,1,1.0
17551,445,1913.95,card,KOTAK,credit,10,0,0,922,0,153.5,1,mobile,no_failure,0,
17552,1198,358.68,card,IDFC,credit,16,4,0,1014,0,86.5,2,desktop,no_failure,0,
17553,3375,2051.89,card,YES,debit,19,4,0,147,1,57.0,2,mobile,no_failure,0,
17554,2989,702.36,upi,KOTAK,debit,4,4,0,1413,1,201.6,1,desktop,no_failure,0,
17555,1017,658.33,card,YES,credit,22,6,1,462,1,43.1,2,desktop,no_failure,0,
17556,5320,3691.59,upi,KOTAK,credit,12,5,1,1233,0,65.3,1,mobile,no_failure,0,
17557,2012,88.05,wallet,YES,credit,19,6,1,1217,0,426.8,2,mobile,no_failure,0,
17558,5775,1192.15,card,HDFC,debit,23,0,0,82,0,426.7,1,mobile,bank_server_error,1,1.0
17559,100,395.33,upi,HDFC,credit,14,2,0,1334,1,401.8,2,mobile,bank_server_error,1,1.0
17560,1582,1534.43,card,AXIS,credit,18,1,0,378,0,171.0,2,mobile,no_failure,0,
17561,1979,768.31,card,SBI,credit,4,5,1,1289,0,121.0,1,desktop,no_failure,0,
17562,3973,423.82,upi,KOTAK,prepaid,3,4,0,1358,2,377.9,3,mobile,no_failure,0,
17563,2673,1031.34,upi,ICICI,credit,2,6,1,1289,1,101.8,3,mobile,no_failure,0,
17564,1048,614.32,card,IDFC,debit,9,5,1,438,1,388.4,1,mobile,no_failure,0,
17565,3807,637.63,upi,ICICI,prepaid,1,5,1,142,0,232.1,2,mobile,invalid_otp,1,1.0
17566,6387,2102.49,upi,HDFC,credit,15,2,0,770,0,105.3,2,mobile,no_failure,0,
17567,891,339.2,card,YES,credit,6,5,1,1045,0,202.5,1,desktop,no_failure,0,
17568,1681,1600.68,netbanking,AXIS,debit,19,3,0,1475,2,305.2,2,mobile,bank_server_error,1,1.0
17569,3190,1182.67,upi,YES,prepaid,11,4,0,1461,0,45.2,1,mobile,invalid_otp,1,1.0
17570,4844,741.51,wallet,AXIS,credit,7,2,0,591,2,47.6,3,mobile,no_failure,0,
17571,911,2087.39,upi,IDFC,debit,20,3,0,1305,0,199.4,3,mobile,no_failure,0,
17572,1541,3908.98,upi,ICICI,credit,21,5,1,1429,0,56.7,1,desktop,no_failure,0,
17573,1568,1310.72,card,AXIS,credit,13,0,0,87,1,94.0,3,mobile,no_failure,0,
17574,4106,1333.88,card,IDFC,credit,2,0,0,385,0,252.4,2,mobile,bank_server_error,1,1.0
17575,550,483.93,card,HDFC,debit,14,5,1,599,0,216.6,1,mobile,no_failure,0,
17576,4394,358.18,upi,IDFC,credit,4,6,1,157,2,112.7,2,desktop,invalid_otp,1,0.0
17577,2836,1218.88,upi,IDFC,debit,11,4,0,1433,0,541.1,2,mobile,bank_server_error,1,1.0
17578,2189,246.13,upi,ICICI,debit,11,6,1,13,0,97.5,1,mobile,no_failure,0,
17579,5747,201.59,card,AXIS,credit,6,5,1,1488,2,55.3,2,mobile,no_failure,0,
17580,5458,1787.41,card,ICICI,credit,23,2,0,752,0,151.3,2,desktop,no_failure,0,
17581,5352,361.04,card,ICICI,credit,7,4,0,795,1,219.0,3,mobile,expired_card,1,0.0
17582,5901,1841.79,upi,KOTAK,debit,20,5,1,101,0,50.0,2,mobile,no_failure,0,
17583,1560,2973.59,card,SBI,debit,11,0,0,672,2,205.1,1,mobile,no_failure,0,
17584,5700,1689.48,card,ICICI,credit,18,3,0,1102,1,80.0,1,desktop,no_failure,0,
17585,1173,300.43,card,YES,debit,12,3,0,669,2,245.1,3,mobile,bank_server_error,1,0.0
17586,2205,4849.19,netbanking,KOTAK,credit,7,2,0,1285,0,381.6,3,desktop,bank_server_error,1,1.0
17587,3703,1401.78,card,ICICI,debit,10,0,0,1184,0,222.6,1,mobile,bank_server_error,1,1.0
17588,4962,1311.94,wallet,YES,credit,17,1,0,985,1,89.9,2,desktop,no_failure,0,
17589,3851,1159.18,card,IDFC,credit,19,5,1,175,0,58.8,3,desktop,no_failure,0,
17590,3730,722.23,card,SBI,debit,2,6,1,479,1,231.6,1,mobile,no_failure,0,
17591,2510,521.94,upi,KOTAK,credit,21,4,0,387,1,170.3,3,mobile,no_failure,0,
17592,3950,88.69,card,IDFC,debit,18,5,1,584,1,45.5,3,mobile,no_failure,0,
17593,3167,391.83,card,SBI,credit,3,5,1,190,0,114.3,3,mobile,no_failure,0,
17594,3183,1071.05,netbanking,ICICI,credit,17,5,1,1362,1,511.4,2,desktop,bank_server_error,1,1.0
17595,3904,1771.65,netbanking,HDFC,credit,7,5,1,925,1,60.5,2,mobile,no_failure,0,
17596,4001,576.65,upi,ICICI,credit,11,3,0,654,0,84.1,2,mobile,no_failure,0,
17597,2200,1613.81,card,HDFC,credit,22,5,1,914,0,220.1,2,desktop,no_failure,0,
17598,905,1006.95,card,YES,debit,6,3,0,283,0,134.5,1,mobile,no_failure,0,
17599,1997,1209.44,card,IDFC,credit,18,0,0,1044,1,354.1,1,mobile,bank_server_error,1,1.0
17600,2725,2448.1,wallet,AXIS,credit,10,5,1,283,0,119.9,1,mobile,no_failure,0,
17601,1073,1622.65,upi,IDFC,credit,4,5,1,652,0,618.1,1,mobile,bank_server_error,1,1.0
17602,1185,1876.78,card,KOTAK,debit,18,2,0,315,0,579.0,1,mobile,bank_server_error,1,1.0
17603,6339,5182.56,upi,IDFC,debit,20,1,0,1065,0,78.1,1,mobile,no_failure,0,
17604,1867,582.88,upi,AXIS,credit,23,6,1,446,0,47.3,2,mobile,no_failure,0,
17605,4926,2305.14,card,SBI,debit,1,6,1,143,0,103.1,1,desktop,no_failure,0,
17606,852,1847.62,card,IDFC,prepaid,20,4,0,645,1,63.9,1,mobile,no_failure,0,
17607,6481,1842.14,card,YES,credit,18,3,0,407,0,69.4,2,desktop,no_failure,0,
17608,1417,1476.81,netbanking,SBI,credit,14,3,0,1117,0,312.2,1,desktop,no_failure,0,
17609,2626,1717.91,card,AXIS,credit,12,0,0,321,1,130.9,3,desktop,no_failure,0,
17610,5212,1034.11,card,HDFC,debit,9,6,1,726,0,298.7,1,desktop,no_failure,0,
17611,1343,1329.62,wallet,SBI,prepaid,0,0,0,1080,1,302.7,3,mobile,bank_server_error,1,1.0
17612,3665,2695.89,netbanking,KOTAK,debit,17,1,0,220,0,175.3,1,mobile,no_failure,0,
17613,5236,796.25,upi,ICICI,debit,11,0,0,1465,0,107.4,2,desktop,no_failure,0,
17614,158,874.4,wallet,AXIS,debit,1,0,0,409,2,184.3,1,desktop,no_failure,0,
17615,170,1758.89,card,YES,debit,2,1,0,358,0,42.2,3,mobile,no_failure,0,
17616,5256,1643.78,upi,KOTAK,credit,18,2,0,1310,1,326.4,3,mobile,bank_server_error,1,1.0
17617,1752,1001.99,upi,SBI,debit,4,5,1,582,0,78.1,1,desktop,no_failure,0,
17618,6062,1795.97,upi,ICICI,credit,8,1,0,856,0,434.9,3,mobile,no_failure,0,
17619,6182,1782.37,card,KOTAK,credit,5,0,0,22,0,429.8,3,desktop,bank_server_error,1,1.0
17620,5869,4680.13,card,YES,debit,15,0,0,773,0,63.0,2,mobile,no_failure,0,
17621,6644,5684.69,upi,YES,prepaid,11,6,1,586,0,175.9,3,mobile,no_failure,0,
17622,5486,6296.98,card,HDFC,debit,18,0,0,1287,2,134.8,2,mobile,no_failure,0,
17623,2556,1768.62,card,SBI,credit,3,2,0,407,0,287.0,3,mobile,bank_server_error,1,1.0
17624,6614,2469.85,netbanking,ICICI,debit,0,6,1,1150,2,126.4,1,mobile,insufficient_funds,1,1.0
17625,2306,1737.98,upi,KOTAK,debit,12,5,1,888,1,152.4,2,desktop,no_failure,0,
17626,3909,1226.04,card,HDFC,credit,22,3,0,1040,0,347.1,3,mobile,no_failure,0,
